License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2004,580,SUM,1139,5496,5,334,144,161,30,18,316,41,56,45
2004,590,N,170,1061,6,52,40,12,0,40,12,3,16,21
2004,590,R,1185,6656,6,305,80,203,23,31,274,7,19,54
2004,590,SUM,1354,7717,6,357,120,215,23,71,286,10,35,75
2004,5XX,N,56,408,7,10,10,0,0,3,7,0,0,10
2004,5XX,SUM,76,465,6,10,10,0,0,3,7,0,0,10
2004,610,N,10,59,6,0,0,0,0,0,0,0,0,0
2004,610,R,92,407,4,7,2,6,0,0,7,0,0,2
2004,610,SUM,102,466,5,7,2,6,0,0,7,0,0,2
2004,611,N,3,10,3,0,0,0,0,0,0,0,0,0
2004,611,R,10,47,5,0,0,0,0,0,0,0,0,0
2004,611,SUM,13,57,4,0,0,0,0,0,0,0,0,0
2004,620,N,69,449,7,18,15,2,0,17,1,2,10,3
2004,620,R,385,2328,6,94,40,51,3,26,67,6,15,19
2004,620,SUM,454,2776,6,112,55,54,3,43,68,8,24,23
2004,621,N,206,1662,8,53,29,22,2,48,5,5,7,17
2004,621,R,510,2882,6,169,40,116,13,22,147,7,7,26
2004,621,SUM,716,4544,6,222,69,138,15,69,152,12,14,42
2004,622,N,125,1122,9,40,31,8,0,34,6,0,10,22
2004,622,R,194,1006,5,71,42,27,1,13,58,2,6,34
2004,622,SUM,319,2128,7,111,73,36,1,46,64,2,16,55
2004,630,N,4,22,6,3,3,0,0,0,3,0,0,3
2004,630,R,25,73,3,4,0,4,0,0,4,0,0,0
2004,630,SUM,28,95,3,7,3,4,0,0,7,0,0,3
2004,631,N,25,171,7,4,0,3,1,0,4,0,0,0
2004,631,R,269,1528,6,120,43,72,4,30,90,4,15,24
2004,631,SUM,294,1699,6,124,43,75,5,30,94,4,15,24
2004,632,N,15,88,6,5,3,0,1,0,5,0,3,0
2004,632,R,118,771,7,27,11,14,1,12,15,1,5,5
2004,632,SUM,132,859,7,31,14,14,3,12,20,1,8,5
2004,640,N,0,0,0,0,0,0,0,0,0,0,0,0
2004,640,R,13,36,3,1,1,0,0,0,1,0,0,1
2004,640,SUM,13,36,3,1,1,0,0,0,1,0,0,1
2004,650,N,4,18,5,0,0,0,0,0,0,0,0,0
2004,650,R,16,90,6,0,0,0,0,0,0,0,0,0
2004,650,SUM,19,108,6,0,0,0,0,0,0,0,0,0
2004,651,N,0,0,0,0,0,0,0,0,0,0,0,0
2004,651,R,38,285,8,3,3,0,0,0,3,0,3,0
2004,651,SUM,38,285,8,3,3,0,0,0,3,0,3,0
2004,652,N,3,23,7,0,0,0,0,0,0,0,0,0
2004,652,R,8,31,4,0,0,0,0,0,0,0,0,0
2004,652,SUM,12,54,5,0,0,0,0,0,0,0,0,0
2004,670,N,12,54,5,0,0,0,0,0,0,0,0,0
2004,670,R,45,239,5,0,0,0,0,0,0,0,0,0
2004,670,SUM,57,293,5,0,0,0,0,0,0,0,0,0
2004,680,N,3,16,5,3,3,0,0,3,0,0,3,0
2004,680,R,22,84,4,5,3,3,0,0,5,0,0,3
2004,680,SUM,26,100,4,9,6,3,0,3,5,0,3,3
2004,690,N,3,10,4,0,0,0,0,0,0,0,0,0
2004,690,R,125,688,6,47,16,31,0,8,39,1,3,12
2004,690,SUM,128,698,6,47,16,31,0,8,39,1,3,12
2004,6XX,R,53,263,5,7,2,6,0,0,7,0,0,2
2004,6XX,SUM,61,284,5,7,2,6,0,0,7,0,0,2
2004,700,N,203,1652,8,63,48,13,0,43,20,0,10,38
2004,700,R,571,3349,6,189,97,85,7,49,141,0,22,74
2004,700,SUM,774,5000,7,252,145,97,7,92,160,0,32,112
2004,701,N,18,133,7,7,3,3,0,3,3,0,0,3
2004,701,R,70,280,4,6,4,2,0,2,4,0,2,3
2004,701,SUM,88,414,5,13,8,5,0,5,8,0,2,6
2004,702,N,18,109,6,3,3,0,0,3,0,0,0,3
2004,702,R,180,1102,6,33,10,23,0,6,27,0,2,7
2004,702,SUM,198,1210,6,36,14,23,0,9,27,0,2,11
2004,703,N,8,38,5,0,0,0,0,0,0,0,0,0
2004,703,R,10,64,6,3,1,2,0,0,3,0,0,1
2004,703,SUM,18,103,6,3,1,2,0,0,3,0,0,1
2004,704,N,99,621,6,14,11,3,0,10,5,0,3,8
2004,704,R,436,2858,7,71,23,46,3,8,63,0,2,22
2004,704,SUM,535,3479,7,86,34,49,3,18,67,0,5,29
2004,705,N,30,135,5,7,3,0,0,3,3,0,0,3
2004,705,R,117,681,6,21,6,14,1,0,21,0,3,3
2004,705,SUM,147,816,6,28,9,14,1,3,24,0,3,6
2004,7XX,N,17,120,7,2,0,2,0,0,2,0,0,0
2004,7XX,R,27,212,8,12,7,6,0,0,12,0,1,5
2004,7XX,SUM,44,332,8,14,7,8,0,0,14,0,1,5
2004,Reg_1,N,1955,15193,8,292,281,10,1,55,237,0,160,121
2004,Reg_1,R,14278,124236,9,1387,808,520,58,164,1224,9,522,274
2004,Reg_1,SUM,16233,139429,9,1679,1089,530,59,218,1461,9,682,395
2004,Reg_2,N,2645,20908,8,456,341,85,25,92,364,40,177,124
2004,Reg_2,R,23791,200125,8,4229,1815,2196,216,302,3927,198,1084,525
2004,Reg_2,SUM,26436,221033,8,4685,2156,2281,241,394,4291,238,1261,649
2004,Reg_3,N,7290,54222,7,2018,1364,540,90,205,1813,115,642,604
2004,Reg_3,R,38371,281759,7,8630,3295,4725,601,553,8077,453,1723,1098
2004,Reg_3,SUM,45661,335981,7,10648,4659,5265,691,758,9890,568,2365,1702
2004,Reg_4,N,2597,18069,7,713,547,129,33,207,507,54,242,248
2004,Reg_4,R,13546,80379,6,3093,1155,1753,181,342,2752,175,442,526
2004,Reg_4,SUM,16143,98448,6,3806,1702,1882,214,548,3258,229,684,773
2004,Reg_5,N,909,5384,6,229,191,35,3,56,173,29,91,69
2004,Reg_5,R,5768,33463,6,1102,373,649,80,94,1008,75,126,171
2004,Reg_5,SUM,6678,38847,6,1331,564,684,83,150,1181,104,217,240
2004,Reg_6,N,452,3725,8,125,85,35,5,101,24,7,33,45
2004,Reg_6,R,1866,10757,6,555,202,330,22,111,444,22,53,126
2004,Reg_6,SUM,2318,14482,6,679,286,365,27,212,468,29,86,171
2004,Reg_7,N,386,2808,7,95,68,21,0,62,33,0,13,56
2004,Reg_7,R,1395,8545,6,336,149,176,12,65,271,0,31,115
2004,Reg_7,SUM,1780,11353,6,431,217,197,12,127,304,0,44,170
2004,Reg_X,N,269,1757,7,37,37,0,0,3,34,0,7,31
2004,Reg_X,R,177,1132,6,16,3,11,3,3,14,0,3,0
2004,Reg_X,SUM,447,2890,7,53,40,11,3,6,47,0,9,31
2004,State,N,15322,122067,8,3964,2914,855,157,781,3183,246,1364,1297
2004,State,R,91574,740396,8,19349,7798,10359,1172,1632,17716,932,3983,2834
2004,State,SUM,106896,862463,8,23313,10713,11214,1329,2414,20899,1178,5346,4130
2004,XXX,N,269,1757,7,37,37,0,0,3,34,0,7,31
2004,XXX,R,177,1132,6,16,3,11,3,3,14,0,3,0
2004,XXX,SUM,447,2890,7,53,40,11,3,6,47,0,9,31
2005,100,N,203,1533,8,18,16,3,0,5,13,0,13,3
2005,100,R,1706,14588,9,158,96,60,2,15,142,0,60,36
2005,100,SUM,1909,16121,8,176,112,63,2,20,155,0,73,39
2005,101,N,71,475,7,3,3,0,0,0,3,0,0,3
2005,101,R,1422,12300,9,86,55,25,6,13,71,6,33,17
2005,101,SUM,1492,12776,9,88,58,25,6,13,73,6,33,19
2005,102,N,63,410,7,8,5,3,0,0,8,0,0,5
2005,102,R,1272,7931,6,68,56,11,2,3,66,0,40,13
2005,102,SUM,1335,8341,6,76,61,14,2,3,73,0,40,18
2005,103,N,62,532,9,10,10,0,0,0,10,0,5,5
2005,103,R,2193,16412,8,131,72,51,8,14,114,0,47,25
2005,103,SUM,2255,16944,8,141,82,51,8,14,124,0,52,30
2005,104,N,105,722,7,8,8,0,0,3,5,0,5,3
2005,104,R,1269,11179,9,79,51,27,2,7,72,3,16,32
2005,104,SUM,1374,11901,9,87,59,27,2,10,78,3,21,35
2005,109,N,17,120,7,0,0,0,0,0,0,0,0,0
2005,109,R,276,1485,5,26,6,20,0,3,23,0,6,0
2005,109,SUM,293,1606,6,26,6,20,0,3,23,0,6,0
2005,110,N,34,214,6,5,5,0,0,0,5,0,0,5
2005,110,R,1145,7132,6,76,54,15,7,25,51,0,25,28
2005,110,SUM,1179,7346,6,81,59,15,7,25,56,0,25,34
2005,120,N,40,290,7,0,0,0,0,0,0,0,0,0
2005,120,R,1027,6454,6,69,45,21,3,20,49,3,23,19
2005,120,SUM,1067,6744,6,69,45,21,3,20,49,3,23,19
2005,121,N,696,5032,7,95,88,7,0,21,75,0,49,39
2005,121,R,2112,18017,9,358,129,205,24,30,325,3,80,47
2005,121,SUM,2808,23049,8,453,217,212,24,51,399,3,129,85
2005,122,N,78,519,7,2,0,2,0,0,2,0,0,0
2005,122,R,1649,11287,7,101,56,40,3,20,78,0,34,22
2005,122,SUM,1727,11806,7,103,56,42,3,20,80,0,34,22
2005,123,N,75,445,6,12,10,1,0,5,6,0,10,0
2005,123,R,593,4559,8,100,50,42,8,8,90,0,36,14
2005,123,SUM,668,5004,8,111,60,43,8,14,97,0,46,14
2005,124,N,42,209,5,8,5,3,0,0,8,0,3,3
2005,124,R,258,1767,7,19,10,9,0,3,16,0,7,3
2005,124,SUM,300,1976,7,27,15,12,0,3,24,0,9,5
2005,130,N,82,539,7,5,5,0,0,0,5,0,5,0
2005,130,R,1305,8669,7,77,60,14,3,10,64,0,39,21
2005,130,SUM,1387,9208,7,82,65,14,3,10,70,0,44,21
2005,132,N,21,125,6,8,8,0,0,0,8,0,8,0
2005,132,R,458,2743,6,48,17,32,0,0,46,0,11,6
2005,132,SUM,479,2869,6,56,24,32,0,0,53,0,19,6
2005,140,N,55,303,6,13,13,0,0,8,5,0,8,5
2005,140,R,739,4330,6,62,55,7,0,27,36,0,26,29
2005,140,SUM,794,4633,6,75,68,7,0,34,41,0,34,35
2005,141,N,29,180,6,3,3,0,0,0,3,0,3,0
2005,141,R,328,1953,6,37,23,11,3,4,33,3,10,11
2005,141,SUM,357,2133,6,40,26,11,3,4,36,3,12,11
2005,150,N,509,3591,7,151,136,14,0,10,140,0,66,70
2005,150,R,247,1849,8,57,49,8,0,6,49,3,17,29
2005,150,SUM,756,5440,7,208,185,23,0,16,189,3,83,99
2005,151,N,26,204,8,13,13,0,0,0,13,0,5,8
2005,151,R,54,351,7,8,8,0,0,0,8,0,3,6
2005,151,SUM,80,555,7,21,21,0,0,0,21,0,8,13
2005,170,N,26,115,4,8,8,0,0,0,8,0,3,5
2005,170,R,174,1013,6,11,3,7,1,0,11,0,0,3
2005,170,SUM,200,1128,6,19,11,7,1,0,19,0,3,8
2005,1XX,R,42,233,6,8,6,1,2,0,6,0,3,3
2005,1XX,SUM,44,241,5,8,6,1,2,0,6,0,3,3
2005,200,N,55,449,8,0,0,0,0,0,0,0,0,0
2005,200,R,681,5278,8,97,42,50,6,14,83,0,30,11
2005,200,SUM,736,5727,8,97,42,50,6,14,83,0,30,11
2005,201,N,112,773,7,5,4,1,0,0,5,0,4,0
2005,201,R,1453,9832,7,155,61,88,6,18,131,6,43,13
2005,201,SUM,1565,10605,7,160,65,89,6,18,136,6,47,13
2005,202,N,139,927,7,20,10,7,3,3,18,0,5,5
2005,202,R,1386,10090,7,122,64,53,6,8,113,0,43,21
2005,202,SUM,1525,11017,7,142,74,60,9,11,131,0,48,26
2005,203,N,42,254,6,2,0,2,0,0,2,0,0,0
2005,203,R,1232,7471,6,154,78,66,10,16,135,0,45,34
2005,203,SUM,1274,7726,6,156,78,68,10,16,138,0,45,34
2005,204,N,59,390,7,12,7,3,3,0,12,0,4,3
2005,204,R,1935,11704,6,312,98,192,22,22,287,0,60,38
2005,204,SUM,1994,12094,6,324,105,195,24,22,299,0,64,41
2005,210,N,162,1200,7,34,30,4,0,5,29,5,12,13
2005,210,R,1280,7363,6,350,156,173,21,22,322,49,60,44
2005,210,SUM,1442,8563,6,384,185,177,21,28,351,54,72,57
2005,211,N,42,257,6,9,3,2,4,0,9,3,0,0
2005,211,R,438,3206,7,105,55,48,2,10,95,11,29,15
2005,211,SUM,480,3462,7,113,58,50,5,10,104,14,29,15
2005,212,N,227,1670,7,55,44,11,0,8,48,5,30,7
2005,212,R,1387,9329,7,307,190,112,5,22,283,33,114,41
2005,212,SUM,1614,10999,7,363,234,123,5,30,330,38,144,48
2005,213,N,44,224,5,10,10,0,0,0,10,0,10,0
2005,213,R,616,4050,7,177,56,117,5,10,166,14,27,15
2005,213,SUM,660,4274,7,188,66,117,5,10,177,14,37,15
2005,214,N,60,441,7,17,13,4,0,0,17,0,8,5
2005,214,R,607,4129,7,124,77,41,7,16,106,25,39,13
2005,214,SUM,667,4570,7,141,90,45,7,16,123,25,47,18
2005,215,N,117,901,8,24,16,8,0,7,15,0,9,7
2005,215,R,1504,12161,8,340,208,127,4,19,312,0,152,54
2005,215,SUM,1621,13061,8,363,224,135,4,26,327,0,161,61
2005,216,N,23,171,8,7,3,4,0,3,4,0,3,0
2005,216,R,484,2617,5,116,53,59,4,8,105,8,20,25
2005,216,SUM,507,2788,6,122,55,63,4,11,109,8,23,25
2005,240,N,200,1259,6,43,34,6,3,5,37,3,16,16
2005,240,R,1842,11446,6,323,97,211,14,19,303,0,66,32
2005,240,SUM,2041,12705,6,365,131,217,17,25,341,3,81,47
2005,250,N,335,2266,7,46,26,19,1,10,36,0,18,8
2005,250,R,1828,12601,7,311,101,190,20,22,289,0,66,35
2005,250,SUM,2163,14867,7,357,127,209,21,33,325,0,85,42
2005,260,N,21,126,6,5,3,3,0,0,5,0,3,0
2005,260,R,119,996,8,27,10,16,2,18,9,0,4,6
2005,260,SUM,140,1122,8,33,12,18,2,18,14,0,7,6
2005,261,N,72,392,6,19,12,7,0,3,16,0,7,5
2005,261,R,1006,6045,6,164,64,93,7,17,144,0,32,32
2005,261,SUM,1078,6437,6,183,76,100,7,20,160,0,39,37
2005,270,N,327,2246,7,80,66,11,3,3,75,0,51,16
2005,270,R,3891,23409,6,872,358,458,56,32,831,8,223,126
2005,270,SUM,4218,25655,6,952,424,470,59,35,906,8,274,142
2005,280,N,121,818,7,27,26,2,0,10,18,0,9,17
2005,280,R,234,1214,5,42,35,7,0,3,39,0,17,18
2005,280,SUM,355,2032,6,69,61,8,0,12,57,0,26,35
2005,281,N,176,1486,8,38,35,3,0,3,35,0,18,17
2005,281,R,1337,9273,7,206,79,116,11,11,194,0,52,27
2005,281,SUM,1513,10759,7,243,114,119,11,14,229,0,70,44
2005,282,N,9,60,6,0,0,0,0,0,0,0,0,0
2005,282,R,235,1346,6,98,5,80,12,3,95,0,0,5
2005,282,SUM,244,1406,6,98,5,80,12,3,95,0,0,5
2005,283,N,51,381,7,5,5,0,0,3,3,0,5,0
2005,283,R,1387,7555,5,181,83,93,6,15,163,22,37,24
2005,283,SUM,1438,7936,6,186,88,93,6,18,166,22,42,24
2005,284,N,18,144,8,3,3,0,0,0,3,0,3,0
2005,284,R,104,628,6,18,9,10,0,13,5,0,4,5
2005,284,SUM,123,772,6,21,11,10,0,13,8,0,7,5
2005,285,N,115,881,8,17,17,0,0,4,13,3,7,8
2005,285,R,1579,10258,7,147,86,53,8,10,137,18,53,16
2005,285,SUM,1694,11139,7,164,103,53,8,14,150,21,59,23
2005,290,N,29,293,10,5,3,3,0,5,0,0,0,3
2005,290,R,109,498,5,12,4,5,3,6,5,0,0,4
2005,290,SUM,138,790,6,18,7,8,3,11,5,0,0,7
2005,291,N,67,411,6,23,16,7,0,5,18,0,8,8
2005,291,R,719,4181,6,151,88,61,3,11,136,3,46,37
2005,291,SUM,786,4592,6,174,103,68,3,16,153,3,54,45
2005,292,N,88,586,7,5,3,3,0,1,4,0,3,0
2005,292,R,2027,12578,6,358,161,179,18,21,336,0,97,63
2005,292,SUM,2115,13164,6,363,163,182,18,22,340,0,100,63
2005,293,N,88,692,8,15,11,4,0,0,15,0,1,9
2005,293,R,1253,8035,6,213,112,90,12,16,198,0,66,43
2005,293,SUM,1341,8727,7,228,122,94,12,16,212,0,67,52
2005,2XX,N,19,115,6,3,3,0,0,0,3,0,3,0
2005,2XX,R,132,754,6,18,6,13,0,0,18,0,3,3
2005,2XX,SUM,151,868,6,21,8,13,0,0,21,0,5,3
2005,300,N,218,1466,7,61,44,17,0,16,45,13,26,5
2005,300,R,696,3165,5,158,122,28,8,6,152,37,55,29
2005,300,SUM,914,4631,5,219,166,45,8,21,198,50,81,34
2005,301,N,93,682,7,23,18,3,3,10,13,0,8,10
2005,301,R,936,4931,5,92,63,29,0,27,65,0,23,40
2005,301,SUM,1029,5613,6,115,81,32,3,37,78,0,31,50
2005,302,N,136,926,7,42,21,18,3,3,39,0,13,8
2005,302,R,415,1992,5,105,28,67,10,1,102,0,17,11
2005,302,SUM,551,2918,5,147,49,85,13,4,141,0,30,19
2005,309,N,20,170,9,8,8,0,0,3,5,0,0,8
2005,309,R,101,482,5,29,0,29,0,0,29,0,0,0
2005,309,SUM,121,653,5,37,8,29,0,3,35,0,0,8
2005,310,N,182,1131,6,32,25,7,0,3,29,0,13,12
2005,310,R,852,4104,5,131,109,22,0,27,105,0,50,56
2005,310,SUM,1034,5234,5,163,134,29,0,29,134,0,63,68
2005,311,N,119,588,5,31,22,9,0,3,27,0,3,20
2005,311,R,717,3114,4,156,91,59,6,21,135,0,31,60
2005,311,SUM,837,3702,4,187,113,68,6,23,162,0,34,79
2005,312,N,165,869,5,86,74,12,0,0,86,0,23,51
2005,312,R,983,5299,5,221,99,113,8,20,198,0,59,39
2005,312,SUM,1148,6168,5,306,173,125,8,20,283,0,82,89
2005,313,N,498,2812,6,127,106,21,0,3,124,8,21,78
2005,313,R,971,4654,5,300,191,107,1,14,283,6,20,166
2005,313,SUM,1469,7466,5,426,297,128,1,16,407,13,40,244
2005,314,N,358,2114,6,157,109,38,10,13,139,8,57,44
2005,314,R,1518,8345,6,493,159,307,25,14,473,46,55,58
2005,314,SUM,1876,10459,6,650,268,345,35,27,612,53,112,102
2005,315,N,243,1340,6,88,49,34,5,11,78,4,20,26
2005,315,R,1078,5145,5,278,127,139,13,20,259,22,64,42
2005,315,SUM,1322,6486,5,367,177,173,18,30,337,26,83,68
2005,316,N,73,454,6,23,16,8,0,0,23,3,0,13
2005,316,R,79,313,4,8,6,3,0,3,6,0,0,6
2005,316,SUM,152,767,5,32,21,11,0,3,29,3,0,19
2005,317,N,124,725,6,27,22,5,0,2,26,3,13,7
2005,317,R,593,2966,5,116,32,78,6,0,116,6,16,8
2005,317,SUM,717,3690,5,144,55,84,6,2,142,8,29,15
2005,318,N,28,220,8,10,5,5,0,5,5,0,5,0
2005,318,R,860,7046,8,164,82,78,4,8,154,0,55,26
2005,318,SUM,888,7266,8,173,87,82,4,14,159,0,61,26
2005,319,N,178,1253,7,61,31,27,3,3,59,0,16,16
2005,319,R,1902,13926,7,485,138,315,32,14,463,3,98,38
2005,319,SUM,2080,15179,7,546,169,342,35,16,521,3,114,53
2005,320,N,184,1290,7,35,21,14,0,4,31,1,12,8
2005,320,R,1030,5896,6,256,104,126,26,11,243,0,71,33
2005,320,SUM,1215,7186,6,292,125,140,26,15,274,1,83,41
2005,321,N,251,2018,8,79,46,25,8,22,57,16,13,17
2005,321,R,1470,8106,6,320,134,164,22,53,267,44,40,47
2005,321,SUM,1721,10124,6,399,180,189,30,76,324,60,53,64
2005,322,N,153,975,6,39,25,15,0,5,34,0,17,8
2005,322,R,583,3358,6,94,39,43,13,3,92,0,29,10
2005,322,SUM,736,4333,6,134,64,57,13,8,126,0,46,18
2005,323,N,179,1188,7,48,27,21,0,10,38,0,22,5
2005,323,R,752,3731,5,201,93,96,7,7,188,0,60,30
2005,323,SUM,931,4919,5,249,120,118,7,17,226,0,82,35
2005,324,N,289,1876,7,68,36,31,0,10,57,0,23,13
2005,324,R,1313,7310,6,298,136,144,18,11,285,0,101,35
2005,324,SUM,1602,9186,6,366,172,176,18,21,342,0,125,48
2005,325,N,206,1301,6,51,39,8,4,0,48,0,34,5
2005,325,R,979,4992,5,200,97,92,11,6,194,6,67,25
2005,325,SUM,1186,6293,5,251,136,100,15,6,242,6,100,30
2005,326,N,172,1062,6,39,27,7,5,3,37,0,22,5
2005,326,R,619,2849,5,100,43,51,6,8,91,6,26,11
2005,326,SUM,791,3911,5,139,70,58,11,11,128,6,49,16
2005,327,N,207,1302,6,53,34,17,3,13,40,0,13,21
2005,327,R,1106,5439,5,195,69,106,16,12,183,0,45,25
2005,327,SUM,1313,6741,5,248,103,123,18,25,223,0,58,46
2005,328,N,99,603,6,26,16,8,3,5,21,5,8,3
2005,328,R,656,3348,5,207,124,84,0,9,198,50,45,28
2005,328,SUM,755,3951,5,233,139,91,3,14,219,55,52,30
2005,329,N,349,2592,7,109,66,30,13,8,94,38,21,8
2005,329,R,1326,6627,5,401,151,202,48,11,390,56,66,29
2005,329,SUM,1675,9219,6,510,217,232,61,19,484,93,87,37
2005,330,N,337,2506,7,73,38,30,5,12,61,0,26,12
2005,330,R,1020,5834,6,197,83,102,11,12,184,0,50,33
2005,330,SUM,1357,8341,6,270,121,133,16,24,246,0,76,45
2005,331,N,263,1937,7,68,39,23,5,5,62,8,26,5
2005,331,R,1800,11130,6,381,167,205,8,8,372,44,77,43
2005,331,SUM,2064,13067,6,448,206,229,14,13,435,52,103,48
2005,332,N,291,1955,7,80,47,19,15,5,75,18,26,3
2005,332,R,1241,7004,6,396,166,202,28,35,353,36,89,40
2005,332,SUM,1532,8958,6,476,214,220,42,40,428,55,115,43
2005,333,N,90,696,8,29,21,8,0,3,26,0,10,10
2005,333,R,813,5156,6,165,43,114,6,10,153,0,26,17
2005,333,SUM,903,5852,7,194,64,122,6,12,179,0,37,27
2005,335,N,52,346,7,18,8,10,0,3,16,0,8,0
2005,335,R,741,4972,7,150,53,93,4,18,131,0,39,14
2005,335,SUM,793,5318,7,169,61,104,4,20,147,0,47,14
2005,339,N,36,260,7,11,6,4,0,0,11,0,0,6
2005,339,R,795,4843,6,187,75,93,18,14,171,38,11,26
2005,339,SUM,831,5103,6,198,81,97,18,14,182,38,11,33
2005,340,N,117,818,7,28,20,8,0,3,25,3,15,3
2005,340,R,1461,9703,7,330,190,128,9,10,315,6,118,67
2005,340,SUM,1579,10521,7,358,210,136,9,13,341,8,132,69
2005,341,N,54,317,6,25,10,12,3,0,25,0,5,5
2005,341,R,766,5962,8,199,93,91,15,7,190,0,57,31
2005,341,SUM,819,6279,8,223,103,102,18,7,215,0,62,36
2005,343,N,76,571,8,9,1,7,0,3,6,0,1,0
2005,343,R,966,6807,7,150,53,86,11,4,146,0,38,16
2005,343,SUM,1042,7378,7,159,55,93,11,7,152,0,39,16
2005,350,N,36,265,8,3,3,0,0,0,3,0,0,3
2005,350,R,783,6177,8,123,64,50,9,3,120,0,54,10
2005,350,SUM,819,6442,8,125,66,50,9,3,122,0,54,12
2005,360,N,488,2894,6,159,104,55,0,10,144,0,42,62
2005,360,R,1323,6659,5,351,134,191,26,22,327,3,64,68
2005,360,SUM,1811,9553,5,510,238,246,26,33,471,3,105,130
2005,361,N,195,1203,6,34,18,13,3,5,28,0,5,10
2005,361,R,312,1981,6,44,8,30,3,7,34,0,1,7
2005,361,SUM,508,3184,6,78,27,43,5,12,63,0,7,17
2005,362,N,221,1316,6,53,33,18,2,5,48,0,13,20
2005,362,R,827,4461,5,300,83,172,45,28,268,0,33,47
2005,362,SUM,1048,5777,6,353,115,190,47,33,315,0,46,67
2005,370,N,24,186,8,6,4,2,0,2,4,4,0,0
2005,370,R,496,3429,7,90,31,55,4,4,83,3,20,9
2005,370,SUM,520,3615,7,95,35,56,4,6,87,7,20,9
2005,380,N,180,1227,7,37,29,9,0,3,35,13,8,8
2005,380,R,2462,16157,7,515,270,227,18,26,480,187,16,67
2005,380,SUM,2642,17384,7,552,299,236,18,28,514,200,24,75
2005,390,N,75,350,5,35,27,5,3,5,27,0,8,19
2005,390,R,475,2222,5,195,54,123,19,7,183,0,29,25
2005,390,SUM,550,2572,5,230,81,128,22,12,210,0,37,44
2005,391,N,154,846,6,67,51,16,1,14,51,0,20,31
2005,391,R,857,5073,6,226,122,94,10,25,195,0,69,53
2005,391,SUM,1011,5919,6,294,173,109,11,39,245,0,88,84
2005,392,N,86,593,7,26,25,2,0,10,16,0,14,10
2005,392,R,1563,10435,7,284,114,153,17,29,252,3,75,34
2005,392,SUM,1649,11028,7,310,139,155,17,39,268,3,89,44
2005,393,N,270,1412,5,100,70,27,3,8,90,3,25,43
2005,393,R,1477,7229,5,398,156,235,7,30,368,0,80,74
2005,393,SUM,1747,8641,5,498,227,262,10,38,458,3,105,116
2005,3XX,N,19,97,5,8,8,0,0,0,8,3,0,5
2005,3XX,R,108,430,4,41,7,27,4,7,31,3,0,4
2005,3XX,SUM,126,526,4,48,15,27,4,7,39,5,0,9
2005,400,N,20,138,7,10,10,0,0,0,10,0,6,4
2005,400,R,34,221,7,16,0,14,2,0,16,0,0,0
2005,400,SUM,54,359,7,26,10,14,2,0,26,0,6,4
2005,401,N,22,131,6,10,10,0,0,10,0,0,5,5
2005,401,R,242,972,4,61,18,37,5,4,56,1,10,7
2005,401,SUM,264,1103,4,71,29,37,5,15,56,1,16,12
2005,403,N,3,13,5,0,0,0,0,0,0,0,0,0
2005,403,R,6,11,2,0,0,0,0,0,0,0,0,0
2005,403,SUM,8,24,3,0,0,0,0,0,0,0,0,0
2005,404,N,54,294,6,9,5,4,0,0,9,0,5,0
2005,404,R,90,370,4,9,5,4,0,0,9,0,3,2
2005,404,SUM,144,664,5,18,10,8,0,0,18,0,8,2
2005,405,N,13,63,5,0,0,0,0,0,0,0,0,0
2005,405,R,36,144,4,4,4,0,0,0,4,0,0,4
2005,405,SUM,49,207,4,4,4,0,0,0,4,0,0,4
2005,406,N,6,56,9,3,3,0,0,0,3,0,0,3
2005,406,R,22,112,5,3,0,3,0,0,3,0,0,0
2005,406,SUM,29,168,6,5,3,3,0,0,5,0,0,3
2005,410,N,534,4624,9,111,83,24,5,84,27,7,27,49
2005,410,R,1968,10708,5,654,119,474,59,73,563,16,24,80
2005,410,SUM,2502,15333,6,765,202,498,64,158,590,23,51,128
2005,411,N,105,542,5,22,12,6,5,4,18,0,0,12
2005,411,R,791,5411,7,217,88,123,4,24,191,1,18,68
2005,411,SUM,896,5953,7,239,100,129,8,28,209,1,18,80
2005,412,N,58,339,6,5,3,2,0,0,5,0,0,3
2005,412,R,273,1213,4,78,33,38,7,11,66,0,5,27
2005,412,SUM,331,1552,5,83,36,40,7,11,71,0,5,30
2005,413,N,112,719,6,16,13,3,0,3,13,3,3,8
2005,413,R,732,3838,5,103,37,62,4,11,89,7,18,11
2005,413,SUM,845,4557,5,119,50,65,4,14,102,10,21,19
2005,415,N,12,76,6,3,3,0,0,0,3,0,3,0
2005,415,R,124,790,6,18,15,0,3,0,18,3,7,6
2005,415,SUM,136,866,6,21,18,0,3,0,21,3,10,6
2005,416,N,243,1724,7,69,60,9,0,8,60,0,34,26
2005,416,R,1117,6063,5,171,60,91,20,16,153,18,15,28
2005,416,SUM,1360,7787,6,240,120,100,20,24,213,18,49,54
2005,417,N,107,774,7,26,16,9,0,13,13,0,6,11
2005,417,R,669,3956,6,195,77,107,9,19,171,7,8,62
2005,417,SUM,776,4730,6,221,94,116,9,32,183,7,14,73
2005,418,N,43,318,7,8,3,3,3,0,8,0,1,1
2005,418,R,579,2869,5,87,31,49,4,6,78,3,20,9
